id,0,1
0.0,145018.47089350087,60419.49615433639
1.0,321487.1990649656,150876.63697339236
2.0,646945.1166743314,216096.81942731075
3.0,7576403.699877061,9164286.011795616
4.0,1792092.3054988217,2964871.3691086434
5.0,2.0736348344352424E7,9528888.006680226
6.0,6.896238344303384E7,2.344263696703367E7
7.0,3.477793439685696E7,6577141.431561193
8.0,2.1928463057075784E7,3.3850243829823196E7
9.0,2.9702896423868492E7,6.385676890583351E7
10.0,5008578.1110105915,1888286.627857163
11.0,130167.69736684163,97.08048248291016
12.0,3.689116814617571E7,1.5469596436340759E7
13.0,7.674847605213931E7,1.8578504643761996E7
14.0,5.833773379383277E7,1.3699664598394873E7
15.0,2.3803455684558176E7,2.0215266285980746E7
16.0,3.6342976571681604E7,4.87354195199686E7
17.0,3.157510868143552E7,3.0103265772777855E7
18.0,3037291.73551504,1682573.2127376185
19.0,122513.99087841551,415716.4595239067
20.0,3.966364205256029E7,2.9224108884631302E7
21.0,6.940515536137296E7,2.597469754052843E7
22.0,5.98589141311822E7,2.50406082622476E7
23.0,2.3942291590985864E7,2.0165197287105963E7
24.0,3.351197537790466E7,5.523083167129597E7
25.0,3.5037752344602674E7,3.0933728671364702E7
26.0,4791935.309968327,172123.22202088602
27.0,1461256.930452773,7423412.615634096
28.0,1.5007436671301235E7,5.066818883406684E7
29.0,3.899900462656812E7,5.827096384194359E7
30.0,5.1782308088885054E7,3.3372478806236386E7
31.0,1.8258807062148556E7,1.8244746661719877E7
32.0,2.1785785546097342E7,5.573583137010063E7
33.0,4.8640491354046345E7,4.702250037181809E7
34.0,7521698.310267443,1861323.1605106737
35.0,4348226.202853753,1.358179430711637E7
36.0,3.35212221687486E7,6.072125954885558E7
37.0,3.78219304179837E7,5.462898352354353E7
38.0,1.6273285820916824E7,3.5821680180723414E7
39.0,2.351636355666939E7,5.4336038075378455E7
40.0,3.6643686371074036E7,6.936972105183628E7
41.0,2.3475942700186588E7,1.2114967045498464E7
42.0,9484545.869495349,10565.822380065918
43.0,3402182.3284791876,7440405.859011506
44.0,2.666994279174596E7,5.784469580027592E7
45.0,4.217635210080041E7,5.281316129288592E7
46.0,2.9025560240816846E7,3.1675079196887247E7
47.0,2.0085667467164293E7,3.5997982401164755E7
48.0,2.0817099557536818E7,5.036708095423877E7
49.0,3.607858209114388E7,5407073.332386171
50.0,5582922.328432901,12621.462178937127
51.0,4764409.289690697,1.064979909987256E7
52.0,2.7196100367277607E7,2.2114842286542397E7
53.0,3.596710457702602E7,3.364713391941441E7
54.0,2.750261587832728E7,5.555428349615643E7
55.0,2.8132852382103868E7,7.271450078010494E7
56.0,2.6375812179757893E7,4.288750518508473E7
57.0,2.1487784316692777E7,1.2531160852356426E7
58.0,3.114073632799008E7,504452.9174205406
59.0,2.9970242213313926E7,53568.908378601074
60.0,307616.816742871,96.88810729980469
61.0,4307378.648192936,3286321.2841999102
62.0,4.526050501315982E7,5.0590775614149675E7
63.0,6.280353328148681E7,3.597366807306109E7
64.0,3.6752221750159696E7,4.1294957509690665E7
65.0,3.447537250701745E7,4.558324216856507E7
66.0,2.687272844426143E7,6.296335823540328E7
67.0,3.1375663536189914E7,5.111764797783143E7
68.0,3.313585271227476E7,3.470212841284913E7
69.0,1.8601005816467524E7,9822985.558859536
70.0,2.9572647278885134E7,55724.87206992355
71.0,737557.3363189399,271290.0754428639
72.0,5.414047452120974E7,2.8581073074207626E7
73.0,5.4335074888298966E7,4.7463567857202694E7
74.0,5.137429417056234E7,3.84222685081311E7
75.0,4.388582505235663E7,3.6855626763330154E7
76.0,3.684058295877439E7,6.1598871381247476E7
77.0,3.8659028064250164E7,5.437684402172237E7
78.0,4.0040727670970455E7,1.9082690947413176E7
79.0,1.5259004272111047E7,2107755.6497362023
80.0,8074232.16557073,8421.906639099121
81.0,78159.92506872445,149099.48402102612
82.0,670799.0332903089,346491.6552061192
83.0,48622.35202370436,5402.834886019838
84.0,1.5543769075032944E7,1484666.4570502865
85.0,4.620312625509005E7,2.03353729602362E7
86.0,4.701449542446643E7,3.0576749159645133E7
87.0,5.5530633929291606E7,5.3128027093663044E7
88.0,4.2660438109042406E7,6.76476810625196E7
89.0,2.9756075440854277E7,6.101537229199353E7
90.0,3.18739948281146E7,6.364546026541528E7
91.0,3.67674913879464E7,7.632321656494115E7
92.0,4.714667997050702E7,5.992286152132246E7
93.0,6.279318403341631E7,6205535.236858268
94.0,2.4270472828508783E7,448614.09505678056
95.0,849918.740359976,387.0884017944336
96.0,,
97.0,,
98.0,,
99.0,,
100.0,,
101.0,,
102.0,1.4316640757987196E7,1.048822368357532E7
103.0,3.1357744705562174E7,1.3608840473872703E7
104.0,4.0386612715484396E7,1.0267747012704648E7
105.0,1.4921447651197292E7,3351896.4988144226
106.0,3080692.4467916107,3357413.1255296264
107.0,2632973.1467804275,351941.97735954466
108.0,3.678135799197059E7,1.3578752845494974E7
109.0,6.883107446706589E7,2.804272447276079E7
110.0,6.934216077125254E7,3.54981683729991E7
111.0,5.691298650426665E7,4.834929083025343E7
112.0,3.2459671585806537E7,7.33042150223729E7
113.0,3.013032186419825E7,7.34850925843916E7
114.0,2.990043491404722E7,7.971556316962364E7
115.0,3.2850029884460617E7,6.516556863937916E7
116.0,3.2642707797422633E7,7.53603011161772E7
117.0,4.056732011237405E7,2.1268054400237825E7
118.0,6646337.231374609,1110460.660093779
119.0,,
120.0,,
121.0,,
122.0,,
123.0,,
124.0,9218589.952069122,5199524.856526304
125.0,5433504.273356689,4851062.067609032
126.0,2.521223144827726E7,1.5229492255021239E7
127.0,5.283934764470101E7,6149487.480049013
128.0,5.6894515441744246E7,6551425.658533969
129.0,2.1434121752384163E7,2.25674953001906E7
130.0,4844995.536592011,1.1741293369230323E7
131.0,,
