id,0,1,2,3
89.0,2.296791946368012E7,6788155.977174085,8597911.907229215,5.241746038476474E7
90.0,2.4924103152369946E7,6949891.675744604,1.247727889290016E7,5.116818137251553E7
91.0,2.8625842738656763E7,8141648.649289636,1.9136210221989464E7,5.718700634295202E7
92.0,3.8603476075955935E7,8543203.894550703,2.1569414071053702E7,3.835344745026972E7
93.0,6.100374556045561E7,1789438.4729607392,2381743.8457681416,3823791.3910901286
94.0,2.4196312012402352E7,74160.81610642976,298762.2788492838,149851.8162074968
95.0,849338.1315876981,580.608772277832,387.0884017944336,
96.0,,,,
97.0,,,,
98.0,,,,
99.0,,,,
100.0,,,,
101.0,,,,
102.0,9952037.21216936,4364603.545817835,1531633.4373685946,8956590.246206723
103.0,2.5213280349527083E7,6249734.547033869,3928118.528931141,9575451.753942754
104.0,3.6032807219903484E7,4847547.444251357,3829920.049778958,5944085.014255239
105.0,1.3561419662547408E7,1360027.988650004,2055997.4860615754,1295899.0127528473
106.0,2411389.1795834387,669303.2672081741,1400944.1377210137,1956468.987808616
107.0,2623946.114427755,9027.032352671904,297939.6725445893,54002.304814955794
108.0,3.519712218096598E7,1584235.8110046089,6547408.987082209,7031343.858412768
109.0,6.740482005733268E7,1426254.409733192,1.698736010485301E7,1.1055364367907805E7
110.0,6.420257272884062E7,5139588.042411954,1.3322019334924618E7,2.2176149038074497E7
111.0,4.738509352305447E7,9527892.981212176,1.1021995954393089E7,3.732729487586033E7
112.0,2.6460174889234714E7,5999496.696571797,1.2239961654810525E7,6.10642533675624E7
113.0,2.4325953938983623E7,5804367.925214607,1.249722109477365E7,6.098787148961798E7
114.0,2.2915316124404542E7,6985118.789642663,1.4416232478757314E7,6.529933069086631E7
115.0,2.4386647345184233E7,8463382.539276391,1.4480978883332169E7,5.0684589756047115E7
116.0,2.5532315274075143E7,7110489.228723173,1.9688050822101526E7,5.5672153588700086E7
117.0,3.6147423995979145E7,4419896.116394878,5906055.305285583,1.5361999094952224E7
118.0,6552491.809708356,93845.42166625378,818611.2668103087,291849.39328347
119.0,,,,
120.0,,,,
121.0,,,,
122.0,,,,
123.0,,,,
124.0,6884885.452995061,2338441.55138119,863917.3257592893,4330870.478459885
125.0,3796800.0272994693,1636704.2460572184,603684.9950029858,4247377.072606046
126.0,2.2936130537164975E7,3517625.3326744814,4905608.962855411,9082358.87060361
127.0,4.9596399298056185E7,3242948.346644832,3214682.455885674,2934805.0241633393
128.0,5.174995532445597E7,5144560.117288265,3909054.4996321728,2642371.158901798
129.0,1.4759650515599057E7,6674471.236785109,8624061.690068979,1.3943433610121626E7
130.0,2129383.0808205702,2715612.4557714416,2967245.954374814,8774047.414855506
131.0,,,,
132.0,439316.32577517646,665438.5500189089,116217.96057843976,1283802.5882848096
133.0,1149142.6199617265,868965.3687920654,703019.421963291,2146319.0012585483
134.0,2612329.1781223044,1304858.1625152277,1540780.2197206665,2795856.8684002114
135.0,2935999.000308223,833049.861654183,2763780.9536837074,2338589.7258945205
136.0,2767223.8802637686,966713.79719304,939146.5642630749,654688.5995708675
137.0,105559.53156098037,52328.402740687925,19299.134969075487,57556.384905198014
138.0,3781488.5110567864,379007.9047935337,672550.2759447284,810817.3530074169
139.0,8204943.323961493,1546830.889276242,1958417.0571226198,2972034.1699901447
140.0,4.586739989216849E7,667390.848702973,1.286923697405384E7,4910461.311942365
141.0,3.656317026696411E7,1715484.3352499567,7284508.876614438,1.3037834537462464E7
142.0,3.761263832836406E7,4127964.462077898,1.7811492507884182E7,2.6469839400365263E7
143.0,5.369355543178689E7,3388040.1620965693,1.836320234339004E7,2.1889756985227533E7
144.0,6.074666728065591E7,6766453.576348458,9837065.081205176,2.3945446408351324E7
145.0,3.857399199899932E7,5261203.01643512,7886812.175635333,4.821208082231346E7
146.0,3.6801984638973E7,6336910.144555243,8064556.053423535,4.323069740336883E7
147.0,2.167644605092641E7,4359787.857638428,8236340.918231767,4.074348783536321E7
148.0,1.5397100005886117E7,6038463.774234278,1.2483395677420042E7,4.728121635520105E7
149.0,1.806496168794199E7,8258062.345850026,1.3954015505597495E7,6.471153623773536E7
150.0,2.376471698962317E7,1.3399174207133241E7,1.6285853150493842E7,4.0353074754645266E7
151.0,3544070.7441967214,928063.9292808083,953174.2083280664,1747914.6009601061
152.0,,,,
153.0,,,,
154.0,,,,
155.0,,,,
156.0,,,,
157.0,,,,
158.0,126294.96095419489,48463.021854894294,130118.58848257625,360138.3369789873
159.0,3453280.7685058215,1926080.2157157762,1275876.5746320558,4284407.355566498
160.0,1.2100590091194782E7,7089009.203904588,1830443.8648634972,3776739.951895861
161.0,3.878557965658039E7,1.0584374040586669E7,6865678.697914394,5394014.751358662
162.0,1.6368081466369174E7,5910425.605146281,6560512.060778032,8848494.02855922
163.0,2649924.950434667,3323959.089951489,4106873.346411731,1.054749325138469E7
164.0,1159.6949920654297,1692.752833557129,193.28719329833984,12018.404249004288
165.0,1723134.9158954995,2048225.2933757415,868130.6675794115,4248133.793568122
166.0,3754960.315215436,4794260.499064576,2786902.996330741,1.1898284747748192E7
167.0,1.2334596100877259E7,6131640.056478457,6345539.569951551,1.0316443244481875E7
168.0,3.1577665721355934E7,1.0044764997689303E7,2.0156158312369976E7,2.1865168729575653E7
169.0,3.241448729642205E7,6555166.449794032,2.1151628106680885E7,1.7401633361460034E7
170.0,2.1210947278273903E7,5119298.661093859,8247206.428968951,1.0937503305035131E7
171.0,1.9794262035371445E7,2994840.096100304,3318243.145595082,9116324.728155646
172.0,4.135039970091711E7,4732245.072359455,1.4266637563264389E7,2.2109163848861758E7
173.0,2.485109204244401E7,2793131.277690514,1.6701011367035888E7,2.8582876626311596E7
174.0,3.2878062145526372E7,3641902.457610635,1.467371544315764E7,2.957702137749078E7
175.0,4.438125767706654E7,5084303.967515955,1.7592777898960747E7,3.073992142998618E7
176.0,4.23363110786048E7,5861606.22010148,2.0638870941728186E7,3.334718365741966E7
177.0,4.018639359640038E7,8013231.578675,1.07780571945868E7,3.6583988988149256E7
178.0,3.278821637923014E7,9288752.79345226,9372538.216849852,5.3147602117592156E7
179.0,2.542741793575953E7,6149972.071270085,7237659.362312906,4.101702987113238E7
180.0,1.2810997314389776E7,5542955.091841276,4888168.645373685,3.570279253476663E7
181.0,1.7207434482829347E7,6996650.553627402,1.069619949548764E7,4.43739122017991E7
182.0,1.762464387773094E7,9231865.226464696,9850873.614866216,5.677004669914081E7
183.0,1.6574735432316119E7,1.2272640960504647E7,1.6898333375855647E7,5.421202675675115E7
184.0,1.101454460424612E7,594921.7593527401,1185819.8978387269,2342064.9020649022
185.0,4845723.447938898,869.6817626953125,13141.827445983887,96.6321029663086
186.0,,,,
187.0,,,,
188.0,,,,
189.0,,,,
190.0,,,,
191.0,,,,
192.0,767065.7622396433,405040.7443358178,272603.24489943567,1319342.8934883869
193.0,1.544085590077072E7,1562824.5743672987,4064176.172759501,2595603.6098612766
194.0,2.4867777360000867E7,6359356.179344896,3619017.414230318,3587199.138672475
195.0,3.7489060719999254E7,1.4179175778639542E7,4489816.386290628,5115621.165613662
196.0,2.157356989157494E7,1.5742306861802641E7,3402161.650236033,8423959.078185435
197.0,2788615.1671238025,1934582.5687608607,1030420.0428144268,2809957.960725612
198.0,1711.1779238831764,689.8515869739009,1062.6196670532227,689.85084808948
199.0,3671.0531616210938,73562.49477844239,2318.5520629882812,273781.92852020264
200.0,506200.708916608,1343387.9607211845,414634.8458007813,4208291.590298282
201.0,658889.1975795671,1161382.1692907298,934674.5277427225,4520665.366091609
202.0,2.6270213934533212E7,6273798.6281852275,1.064067325691779E7,2.6154737730523556E7
203.0,3.891021810474615E7,8406344.899379475,1.9538583665245883E7,2.938721603278885E7
204.0,1.66789920262498E7,9355453.73870116,1.0288843831628261E7,2.2204956620859012E7
205.0,3.0332555606544733E7,9043356.858569182,1.2287186643002063E7,2.8847697553940177E7
206.0,2.7271987310744323E7,6592656.193075232,1.24845267085313E7,3.529254322138386E7
207.0,2.0101202461155005E7,6571263.051055427,1.1231864529873587E7,2.87577337278772E7
208.0,1.991586942591123E7,5358019.045891287,9646817.22711871,2.8154091190028682E7
209.0,2.5056586472893532E7,5221620.713969601,1.521768370059663E7,4.183730297629671E7
210.0,2.312104093610561E7,7588914.112888765,1.2271637045714553E7,4.558841893923168E7
211.0,4.00956108841151E7,7536944.807975339,1.1899507429427195E7,3.6182138320911996E7
212.0,4.508030716903132E7,6626442.792980952,8935005.329167586,2.8026905595533166E7
213.0,2.756504698261554E7,1.3551509992441272E7,7746419.278385049,4.5208747438825645E7
214.0,2.4705119738880254E7,9770047.220514268,9893099.702818766,5.070922340845409E7
215.0,1.953229336120746E7,7178403.855633569,5956347.257961428,4.5449868806133136E7
216.0,2.8046334485602453E7,6136386.765899895,6911165.555000604,2.9965605622894745E7
217.0,2.982380700713119E7,8973697.30029865,1.3607005665196516E7,4.130626780709377E7
218.0,2.2065493167969495E7,9167948.69203081,1.5785281928447664E7,3.729804464066681E7
219.0,2.2588174323346235E7,1.0264086375451675E7,6282598.030002755,1.00084334231059E7
220.0,1.6352305431837976E7,1352.580436706543,12556.584884643555,96.612548828125
221.0,,,,
222.0,,,,
223.0,,,,
224.0,,,,
225.0,,,,
226.0,,,,
227.0,79634.62582068349,69741.64601835364,44194.968822344614,112991.93312006933
228.0,1217166.6764232856,889847.8798582783,761613.9047278905,1427875.1339967921
229.0,4.283110456198267E7,1.0131639889544887E7,5496631.364431912,6825492.246718882
230.0,4.0030830487073064E7,8118669.700174162,4766103.9994380595,4404716.033365916
231.0,8600022.259445433,3974635.660375228,2580076.484370602,4476924.661000001
232.0,127926.17973540063,47624.76664120543,69475.57626498352,118420.58113286635
233.0,,,,
234.0,,,,
235.0,193.14401245117188,4345.7097244262695,22674.39693881764,41399.97438668644
236.0,2336572.226543113,961281.6329847744,4429699.056919922,1.6271780275666362E7
237.0,936484.9356124861,637358.7819383809,1444762.2707938144,6014685.86539349
238.0,9306170.698822536,4906899.289221343,9476905.283081986,2.67485892332747E7
239.0,4638578.3876388855,3356643.290148777,7274002.339819188,1.8297790071610853E7
240.0,1.4331267401564922E7,4592464.214061991,1.4188349670452422E7,2.9902211254393063E7
241.0,1.1688841407796593E7,2160312.5675096093,1.722355226174785E7,3.1660958252325155E7
242.0,2.229470413676121E7,4630007.986159293,1.8595495701544225E7,4.217470743902105E7
243.0,3.5154900074888825E7,4126435.010461427,1.4546919340538625E7,2.312860726890499E7
244.0,1.917948187492694E7,5142726.278344847,1.2855842627117954E7,3.0192534709137484E7
245.0,1.9040275328241963E7,5975803.407848343,1.4029873331261136E7,3.835430614843194E7
246.0,3.599391852226455E7,1.013866889406918E7,6361463.696719692,3.77046487853385E7
247.0,4.526175430576822E7,1.0445491825121684E7,9530918.357811632,3.952389916954163E7
248.0,4.854182469486032E7,1.0489642612293832E7,1.4237098387323208E7,3.2028379125218775E7
249.0,4.414162017758733E7,9685847.169543158,9950664.545967398,4.238599212049112E7
250.0,2.507156970143712E7,8193383.503578967,7460228.311038807,5.130620118601533E7
251.0,2.017402778293756E7,7579493.124981869,1.2605933020751124E7,4.216198601105689E7
252.0,2.2680215975363318E7,7288025.215303579,1.727203532396043E7,3.404985600385224E7
253.0,2.5499316463050816E7,5932527.633994372,1.463712334329143E7,2.757501849496975E7
254.0,2.8089406456409894E7,1.2989336105347555E7,4951171.315153716,1.149183777032136E7
255.0,2.0857155585606143E7,,1834.6857681274414,
256.0,,,,
257.0,,,,
258.0,,,,
259.0,,,,
260.0,,,,
261.0,7816.295433044434,2412.4530715942383,6175.878326416016,8877.868240356445
262.0,2872609.1663630754,987229.4686127601,1827985.6830504169,1484099.8698865399
263.0,9714933.47363278,1690572.3613514614,3473827.431084754,3661666.0549165905
264.0,1.417776650209906E7,4043770.0664231544,5227529.897315649,6592910.5307888845
265.0,8222436.312461015,5134441.435192721,3036942.4803905706,8271892.076877159
266.0,,,,
267.0,,,,
268.0,,,,
269.0,,,,
270.0,81565.04560089111,47396.24533843994,257421.63890075684,441313.2199707031
271.0,1860532.1298766183,981087.1000104714,1685799.6504061224,3531038.603963664
272.0,1.715588946246482E7,1.3300407344609419E7,1.4101015097111298E7,3.5946324791926615E7
273.0,1.4683878222398702E7,5875732.378718385,1.5511399881097045E7,3.920720827685841E7
274.0,1.6460915390432373E7,5059196.7191029545,1.895608586304696E7,3.1863175872089136E7
275.0,7947785.119752531,2529504.950056577,1.0463145777692724E7,2.7369807483215164E7
276.0,3.023593362908842E7,3716898.1930237114,2.160928429803079E7,3.049950078449592E7
277.0,2.971449802146799E7,3163100.047202226,1.9584855764449E7,4.137035499790954E7
278.0,2.7397674121017016E7,4414352.346627627,1.0712425326172441E7,5.085124718850942E7
279.0,2.717494833241968E7,5157384.307109428,1.1812191318826683E7,4.220715660460899E7
280.0,2.5130523678035017E7,7543868.218228925,1.5702340820135314E7,4.15045168339414E7
281.0,3.1035097102227546E7,9081202.362827104,1.2242380071530607E7,4.211472581147759E7
282.0,4.869545629044891E7,8499285.984135674,1.2108797274938215E7,3.454855978155136E7
283.0,5.999870516290824E7,1.4133219216109145E7,5654778.151025001,2.9750914669722006E7
284.0,6.382605799206834E7,1.3116808127027135E7,6331653.777521259,2.350646018964998E7
285.0,4.683983710934097E7,1.0637854555916669E7,5516956.002812552,3.380767838512747E7
286.0,2.3352996934171833E7,1.1346106091987614E7,1.0830271288269877E7,4.072887304634546E7
287.0,2.924122700946828E7,9376297.734173313,9352487.952203184,2.012026824182674E7
288.0,2.8534665781101935E7,8101828.052387969,1.0201503624354912E7,2.062823134003263E7
289.0,3.3124230253187012E7,1.3691387692103993E7,7261468.900169373,1.4474884107283428E7
290.0,824666.2918622786,94951.93692211069,45146.56411542705,43119.701880511115
291.0,,,,
292.0,,,,
293.0,,,,
294.0,,,,
295.0,,,,
296.0,489598.2960246965,418585.09027063707,446303.8953028361,680857.3049917782
297.0,9107644.354929097,5416207.248260349,9214925.127731115,1.2776342571618505E7
298.0,8650350.513209773,2715348.2820696663,4164893.461629322,5549807.713878257
299.0,1336113.440804485,1217210.2958059572,2233015.0832817224,4674239.30763104
300.0,2440774.561822869,2539228.687687833,2977805.2611566596,9275366.391539812
301.0,,,,
302.0,,,,
303.0,,,,
304.0,96.49053955078125,,385.9620056152344,192.98001098632812
305.0,1320181.1464920044,232878.3173828125,1084726.7723999023,1152246.6189117432
306.0,1662530.4946610704,1318396.0501832874,1327648.3657023422,4421937.501728111
307.0,1.51102834990215E7,9949887.847821198,1.0096670845197437E7,2.4819653257716686E7
308.0,2.160838715889202E7,1.1601648333539093E7,1.3931428604736723E7,2.873628301411304E7
309.0,2.254078856743067E7,5042118.868011659,1.3636209113619259E7,1.9451263656853277E7
310.0,8978355.236029841,1489342.9962111546,1.0028909213468255E7,1.1554419448163658E7
311.0,3.1976770385962855E7,3577797.125316874,2.1897590392461237E7,2.8456610653536282E7
312.0,3.7100587457705855E7,2366922.6081140563,1.7963426237471826E7,3.682076577849203E7
313.0,4.135352585803473E7,3775959.766515427,1.083569372140731E7,4.3674555046064034E7
314.0,4.054989672831944E7,7091758.1549321525,1.0430341307380833E7,5.04148857065646E7
315.0,3.232124982589116E7,7103570.815589072,1.0154782823332814E7,4.078855543749377E7
316.0,3.7588316113390476E7,5240632.241945846,1.123188889517712E7,4.466451566075759E7
317.0,5.21821255127811E7,5895210.075377944,1.2157901478697062E7,3.973775002645531E7
318.0,5.26640805187852E7,9551093.221402759,1.0164971440651754E7,3.054079927195848E7
319.0,5.830896372867862E7,1.0947336963954195E7,1.0175558174277399E7,2.4395195436930776E7
320.0,3.5741941256677225E7,1.0539359932792552E7,8221559.205803638,2.7623341274458323E7
321.0,1.8595432426270824E7,1.130470701504125E7,1.752093330006984E7,5.1457791692500204E7
322.0,2.5231468230128765E7,1.3756511248429103E7,1.4991563605406053E7,3.459235168300757E7
323.0,3.3531332874321353E7,6461973.335046658,8069858.688283857,2.4050680532097083E7
324.0,4.273393511734187E7,1.1503727895238094E7,8620669.432626827,1.7115885115356818E7
325.0,5672910.789230175,46793.85265350342,91530.79618299895,10323.58967590332
326.0,,,,
327.0,,,,
328.0,,,,
329.0,,,,
330.0,,,,
331.0,16589.997383117676,523.502425219966,43789.89157867432,1543.2604293823242
332.0,5690.779281616211,41819.19120175231,6820.680881036496,85443.46028008554
333.0,4917.547119140625,3085.523452758789,867.8020935058594,10027.924186706543
334.0,13541.289415905521,49940.726159877406,37199.94011924594,708080.5513583315
335.0,505994.7680585075,1097770.2778896259,1774865.9472810943,1.4819308047214258E7
336.0,28733.984001159668,37047.62946463192,6479.965212563908,89707.48649785659
337.0,,,,
338.0,,,,
339.0,,,,
340.0,459956.1569824219,72625.04983520508,159428.98293304443,78798.17890167236
341.0,4810543.774402632,2162716.9217137354,1661001.0503628294,4772910.619708791
342.0,2.278326547417579E7,1.035281240802444E7,1.3833167435054809E7,2.282738051178278E7
343.0,2.2129978006646834E7,6626669.840119732,1.4899060423062537E7,1.9277627591586214E7
344.0,3.0644059006730516E7,6206180.753929563,1.6395249781178035E7,2.624292211507114E7
345.0,3.431209912789595E7,7242914.760063777,1.6189844125049192E7,2.2986993943344574E7
346.0,2.5475490826899998E7,7288625.518122479,1.728613806973951E7,3.599799210415053E7
347.0,2.2027755343468282E7,5292209.280309227,9933306.918832552,5.703722111443108E7
348.0,2.492125909348482E7,4624264.622629387,9433313.121806582,6.653129574403295E7
349.0,3.1491419518360045E7,9316994.799720347,1.0959300058254112E7,5.888656493878204E7
350.0,3.1571419612870045E7,1.082272847419976E7,7810735.522628911,5.346093468843602E7
351.0,3.2891928516447186E7,7993507.36005091,8037119.727983758,4.2819890878799185E7
352.0,2.5919017534069538E7,1.0291791153445872E7,8617782.388551723,5.5570933796022415E7
353.0,4.375907463819691E7,1.409866774103404E7,9540125.5295493,3.783543741797592E7
354.0,3.204492625997909E7,1.2385639563069528E7,1.2610539705026377E7,4.123876948834735E7
355.0,3.470819452619618E7,1.1956306959353937E7,1.1038114253336463E7,3.475087854358598E7
356.0,2.4481138633417588E7,1.1910324991084201E7,1.3859021241191436E7,4.910693750334211E7
357.0,3.692692894454586E7,1.3932172709943343E7,1.8355136142324124E7,3.6086365317489706E7
358.0,3.710534431924678E7,5879500.189606256,8484406.827424953,2.3706778623315334E7
359.0,3.0431190031389326E7,4164832.8433202417,2957176.1613695035,1.0657792688400712E7
360.0,1.3244293695695404E7,37110.17703773648,16916.762329490513,21694.467697143555
361.0,,,,
362.0,,,,
363.0,,,,
364.0,,,,
365.0,,,,
366.0,,,,
367.0,,,,
368.0,82452.71744169347,54023.75467221129,44694.776784769696,178154.0888260486
369.0,1188627.3518673168,1780477.1194759894,1647006.3517252007,1.0276245971508548E7
370.0,,,,
371.0,,,,
372.0,323448.8057632446,26021.874588012695,40383.49543762207,95413.5096359253
373.0,,,,
374.0,109281.50052346622,13592.610450744629,8156.761257306267,50574.23810460708
375.0,3196852.5456856047,1520181.190320183,1219274.690044568,4688460.454792574
376.0,8224460.152606516,4488135.8848201195,4606925.959912268,1.0444792295640545E7
377.0,2.2328999490720183E7,7872681.8558410555,1.4713665294637544E7,2.2055726276690006E7
378.0,3.759472982382975E7,7317138.39242612,1.2757864784853412E7,1.9156462810924802E7
379.0,3.24596701849805E7,8023205.31479081,1.1490984062047487E7,3.21576170675456E7
380.0,4.158830618749128E7,6540889.352622206,1.3400066934601268E7,3.470650719893299E7
381.0,2.6759493307075016E7,8938846.14368563,9309936.400598845,4.588791186037728E7
382.0,2.7545880086582717E7,7225726.263931163,8627855.21737729,4.374152791312079E7
383.0,2.548239989004574E7,1.4081747234768882E7,8261086.347809263,4.86165102167316E7
384.0,2.2503721688523866E7,6673723.731726142,7411344.84536325,4.720040975028391E7
385.0,2.3767547111977797E7,5211723.676013228,6826713.192796569,5.47531304383972E7
386.0,2.1040935060903247E7,1.690674293285611E7,7747673.992789002,6.008689004503482E7
387.0,2.211788605019224E7,1.535986176382084E7,9540551.717554593,4.919882907569278E7
388.0,2.725927243292991E7,1.1465970523644403E7,8061760.313572186,4.1643325666847765E7
389.0,3.666098479528033E7,9675588.573611703,1.1102159294197978E7,3.2624596288003445E7
390.0,3.472697193447756E7,9444490.788669862,6824183.340625666,4.357860443875036E7
391.0,4.391605358788749E7,1.1215515794101892E7,6696439.698164332,3.1345334806341186E7
392.0,5.405666544903839E7,5248495.078604585,3680078.0522557558,9535861.770578522
393.0,2.282833639005226E7,154888.86817501293,93954.01776140998,466570.3667003855
394.0,8551484.877279304,96.3951416015625,578.3666687011719,
